Unnamed: 0,timestamp,true value,st1,st2
954,2019-09-23T14:00:00.000Z,0.981772991,0.9874809103916,
955,2019-09-23T15:00:00.000Z,0.984962406,0.9859440611388608,
956,2019-09-23T16:00:00.000Z,0.989335771,0.9857018434406444,
957,2019-09-23T17:00:00.000Z,0.989693252,0.9866788623952956,
958,2019-09-23T18:00:00.000Z,0.985514363,0.9873879449732396,
959,2019-09-23T19:00:00.000Z,0.93902439,0.98694721749279,
960,2019-09-23T20:00:00.000Z,0.977698483,0.9750916321877128,
961,2019-09-23T21:00:00.000Z,0.967032967,0.9757348574695353,
962,2019-09-23T22:00:00.000Z,1.0,0.973587716588564,
963,2019-09-23T23:00:00.000Z,1.0,0.9801203829851152,
964,2019-09-24T00:00:00.000Z,1.0,0.9847967161503608,
965,2019-09-24T01:00:00.000Z,1.0,0.9883730235024328,
966,2019-09-24T02:00:00.000Z,1.0,0.9911080669273836,
967,2019-09-24T03:00:00.000Z,1.0,0.993595010665734,
968,2019-09-24T04:00:00.000Z,1.0,0.995175404545654,
969,2019-09-24T05:00:00.000Z,1.0,0.9963658454240404,
970,2019-09-24T06:00:00.000Z,1.0,0.9972625519368526,
971,2019-09-24T07:00:00.000Z,1.0,0.9981778930192088,
972,2019-09-24T08:00:00.000Z,1.0,0.9986484627406432,
973,2019-09-24T09:00:00.000Z,1.0,0.998997505095647,
974,2019-09-24T10:00:00.000Z,1.0,0.999256405233155,
975,2019-09-24T11:00:00.000Z,1.0,0.9994484429049182,
976,2019-09-24T12:00:00.000Z,1.0,0.9995908857314504,
977,2019-09-24T13:00:00.000Z,1.0,0.9996965418698748,
978,2019-09-24T14:00:00.000Z,1.0,0.9997749116962712,
979,2019-09-24T15:00:00.000Z,1.0,0.999833042059362,
980,2019-09-24T16:00:00.000Z,1.0,0.9998761599182177,
981,2019-09-24T17:00:00.000Z,1.0,0.9999081423393384,
982,2019-09-24T18:00:00.000Z,1.0,0.9999318651142604,
983,2019-09-24T19:00:00.000Z,1.0,0.9999494613446358,
984,2019-09-24T20:00:00.000Z,1.0,0.9999625132462132,
985,2019-09-24T21:00:00.000Z,1.0,0.9999721944183247,
986,2019-09-24T22:00:00.000Z,1.0,0.999979375371453,
987,2019-09-24T23:00:00.000Z,1.0,0.999984701801686,
988,2019-09-25T00:00:00.000Z,1.0,0.9999886526503436,
989,2019-09-25T01:00:00.000Z,1.0,0.9999915831693652,
990,2019-09-25T02:00:00.000Z,1.0,0.9999937568648118,
991,2019-09-25T03:00:00.000Z,1.0,0.9999953691907716,
992,2019-09-25T04:00:00.000Z,1.0,0.999996565124178,
993,2019-09-25T05:00:00.000Z,1.0,0.9999974522008293,
994,2019-09-25T06:00:00.000Z,1.0,0.999998110184778,
995,2019-09-25T07:00:00.000Z,1.0,0.9999985982405464,
996,2019-09-25T08:00:00.000Z,1.0,0.999998960253075,
997,2019-09-25T09:00:00.000Z,1.0,0.9999992287737636,
998,2019-09-25T10:00:00.000Z,1.0,0.9999994279474232,
999,2019-09-25T11:00:00.000Z,1.0,0.9999995756833272,
1000,2019-09-25T12:00:00.000Z,1.0,0.9999996852655748,
1001,2019-09-25T13:00:00.000Z,1.0,0.99999976654757,
1002,2019-09-25T14:00:00.000Z,1.0,0.9999998268380172,
1003,2019-09-25T15:00:00.000Z,1.0,0.9999998715581062,
1004,2019-09-25T16:00:00.000Z,1.0,0.999999904728972,
1005,2019-09-25T17:00:00.000Z,1.0,0.9999999293332688,
1006,2019-09-25T18:00:00.000Z,1.0,0.9999999475833632,
1007,2019-09-25T19:00:00.000Z,1.0,0.9999999611202643,
1008,2019-09-25T20:00:00.000Z,1.0,0.9999999711611822,
1009,2019-09-25T21:00:00.000Z,1.0,0.9999999786089746,
1010,2019-09-25T22:00:00.000Z,1.0,0.9999999841333314,
1011,2019-09-25T23:00:00.000Z,1.0,0.9999999882309908,
1012,2019-09-26T00:00:00.000Z,1.0,0.999999991270406,
1013,2019-09-26T01:00:00.000Z,1.0,0.9999999935248745,
1014,2019-09-26T02:00:00.000Z,1.0,0.9999999951971132,
1015,2019-09-26T03:00:00.000Z,1.0,0.9999999964374868,
1016,2019-09-26T04:00:00.000Z,1.0,0.9999999973575266,
1017,2019-09-26T05:00:00.000Z,1.0,0.9999999980399608,
1018,2019-09-26T06:00:00.000Z,1.0,0.9999999985461524,
1019,2019-09-26T07:00:00.000Z,1.0,0.9999999989216172,
1020,2019-09-26T08:00:00.000Z,1.0,0.9999999992001158,
1021,2019-09-26T09:00:00.000Z,1.0,0.9999999994066906,
1022,2019-09-26T10:00:00.000Z,1.0,0.9999999995599164,
1023,2019-09-26T11:00:00.000Z,1.0,0.9999999996735704,
1024,2019-09-26T12:00:00.000Z,1.0,0.9999999997578728,
1025,2019-09-26T13:00:00.000Z,1.0,0.9999999998204036,
1026,2019-09-26T14:00:00.000Z,1.0,0.9999999998667854,
1027,2019-09-26T15:00:00.000Z,1.0,0.999999999901189,
1028,2019-09-26T16:00:00.000Z,1.0,0.9999999999267076,
1029,2019-09-26T17:00:00.000Z,1.0,0.9999999999456356,
1030,2019-09-26T18:00:00.000Z,1.0,0.9999999999596756,
1031,2019-09-26T19:00:00.000Z,1.0,0.9999999999700896,
1032,2019-09-26T20:00:00.000Z,1.0,0.9999999999778142,
1033,2019-09-26T21:00:00.000Z,1.0,0.9999999999835438,
1034,2019-09-26T22:00:00.000Z,1.0,0.9999999999877938,
1035,2019-09-26T23:00:00.000Z,1.0,0.999999999990946,
1036,2019-09-27T00:00:00.000Z,1.0,0.9999999999932844,
1037,2019-09-27T01:00:00.000Z,1.0,0.9999999999950188,
1038,2019-09-27T02:00:00.000Z,1.0,0.9999999999963054,
1039,2019-09-27T03:00:00.000Z,1.0,0.9999999999972596,
1040,2019-09-27T04:00:00.000Z,1.0,0.9999999999979674,
1041,2019-09-27T05:00:00.000Z,1.0,0.9999999999984924,
1042,2019-09-27T06:00:00.000Z,1.0,0.9999999999988818,
1043,2019-09-27T07:00:00.000Z,1.0,0.9999999999991708,
1044,2019-09-27T08:00:00.000Z,1.0,0.9999999999993848,
1045,2019-09-27T09:00:00.000Z,1.0,0.999999999999544,
1046,2019-09-27T10:00:00.000Z,1.0,0.9999999999996618,
1047,2019-09-27T11:00:00.000Z,1.0,0.9999999999997492,
1048,2019-09-27T12:00:00.000Z,1.0,0.999999999999814,
1049,2019-09-27T13:00:00.000Z,1.0,0.999999999999862,
1050,2019-09-27T14:00:00.000Z,1.0,0.999999999999898,
1051,2019-09-27T15:00:00.000Z,1.0,0.9999999999999244,
1052,2019-09-27T16:00:00.000Z,1.0,0.9999999999999438,
1053,2019-09-27T17:00:00.000Z,1.0,0.9999999999999584,
1054,2019-09-27T18:00:00.000Z,1.0,0.9999999999999694,
1055,2019-09-27T19:00:00.000Z,1.0,0.9999999999999774,
1056,2019-09-27T20:00:00.000Z,1.0,0.9999999999999832,
1057,2019-09-27T21:00:00.000Z,1.0,0.9999999999999878,
1058,2019-09-27T22:00:00.000Z,1.0,0.9999999999999908,
1059,2019-09-27T23:00:00.000Z,1.0,0.9999999999999932,
1060,2019-09-28T00:00:00.000Z,1.0,0.9999999999999952,
1061,2019-09-28T01:00:00.000Z,1.0,0.9999999999999964,
1062,2019-09-28T02:00:00.000Z,1.0,0.9999999999999972,
1063,2019-09-28T03:00:00.000Z,1.0,0.999999999999998,
1064,2019-09-28T04:00:00.000Z,1.0,0.9999999999999988,
1065,2019-09-28T05:00:00.000Z,1.0,0.9999999999999992,
1066,2019-09-28T06:00:00.000Z,1.0,0.9999999999999992,
1067,2019-09-28T07:00:00.000Z,1.0,0.9999999999999996,
1068,2019-09-28T08:00:00.000Z,1.0,0.9999999999999998,
1069,2019-09-28T09:00:00.000Z,1.0,1.0,
1070,2019-09-28T10:00:00.000Z,1.0,1.0,
1071,2019-09-28T11:00:00.000Z,1.0,1.0,
1072,2019-09-28T12:00:00.000Z,1.0,1.0,
1073,2019-09-28T13:00:00.000Z,1.0,1.0,
1074,2019-09-28T14:00:00.000Z,1.0,1.0,
1075,2019-09-28T15:00:00.000Z,1.0,1.0,
1076,2019-09-28T16:00:00.000Z,1.0,1.0,
1077,2019-09-28T17:00:00.000Z,1.0,1.0,
1078,2019-09-28T18:00:00.000Z,1.0,1.0,
1079,2019-09-28T19:00:00.000Z,1.0,1.0,
1080,2019-09-28T20:00:00.000Z,1.0,1.0,
1081,2019-09-28T21:00:00.000Z,1.0,1.0,
1082,2019-09-28T22:00:00.000Z,1.0,1.0,
1083,2019-09-28T23:00:00.000Z,1.0,1.0,
1084,2019-09-29T00:00:00.000Z,1.0,1.0,
1085,2019-09-29T01:00:00.000Z,1.0,1.0,
1086,2019-09-29T02:00:00.000Z,1.0,1.0,
1087,2019-09-29T03:00:00.000Z,1.0,1.0,
1088,2019-09-29T04:00:00.000Z,1.0,1.0,
1089,2019-09-29T05:00:00.000Z,1.0,1.0,
1090,2019-09-29T06:00:00.000Z,1.0,1.0,
1091,2019-09-29T07:00:00.000Z,1.0,1.0,
1092,2019-09-29T08:00:00.000Z,1.0,1.0,
1093,2019-09-29T09:00:00.000Z,1.0,1.0,
1094,2019-09-29T10:00:00.000Z,1.0,1.0,
1095,2019-09-29T11:00:00.000Z,1.0,1.0,
1096,2019-09-29T12:00:00.000Z,1.0,1.0,
1097,2019-09-29T13:00:00.000Z,1.0,1.0,
1098,2019-09-29T14:00:00.000Z,1.0,1.0,
1099,2019-09-29T15:00:00.000Z,1.0,1.0,
1100,2019-09-29T16:00:00.000Z,1.0,1.0,1.0
1101,2019-09-29T17:00:00.000Z,1.0,1.0,1.0
1102,2019-09-29T18:00:00.000Z,1.0,1.0,1.0
1103,2019-09-29T19:00:00.000Z,1.0,1.0,1.0
1104,2019-09-29T20:00:00.000Z,1.0,1.0,1.0
1105,2019-09-29T21:00:00.000Z,1.0,1.0,1.0
1106,2019-09-29T22:00:00.000Z,1.0,1.0,1.0
1107,2019-09-29T23:00:00.000Z,1.0,1.0,1.0
1108,2019-09-30T00:00:00.000Z,1.0,1.0,1.0
1109,2019-09-30T01:00:00.000Z,1.0,1.0,1.0
1110,2019-09-30T02:00:00.000Z,1.0,1.0,1.0
1111,2019-09-30T03:00:00.000Z,1.0,1.0,1.0
1112,2019-09-30T04:00:00.000Z,1.0,1.0,1.0
1113,2019-09-30T05:00:00.000Z,1.0,1.0,1.0
1114,2019-09-30T06:00:00.000Z,1.0,1.0,1.0
1115,2019-09-30T07:00:00.000Z,1.0,1.0,1.0
1116,2019-09-30T08:00:00.000Z,1.0,1.0,1.0
1117,2019-09-30T09:00:00.000Z,1.0,1.0,1.0
1118,2019-09-30T10:00:00.000Z,1.0,1.0,1.0
1119,2019-09-30T11:00:00.000Z,1.0,1.0,1.0
1120,2019-09-30T12:00:00.000Z,1.0,1.0,1.0
1121,2019-09-30T13:00:00.000Z,1.0,1.0,1.0
1122,2019-09-30T14:00:00.000Z,1.0,1.0,1.0
1123,2019-09-30T15:00:00.000Z,1.0,1.0,1.0
1124,2019-09-30T16:00:00.000Z,1.0,1.0,1.0
1125,2019-09-30T17:00:00.000Z,1.0,1.0,1.0
1126,2019-09-30T18:00:00.000Z,1.0,1.0,1.0
1127,2019-09-30T19:00:00.000Z,1.0,1.0,1.0
1128,2019-09-30T20:00:00.000Z,1.0,1.0,1.0
1129,2019-09-30T21:00:00.000Z,1.0,1.0,1.0
1130,2019-09-30T22:00:00.000Z,1.0,1.0,1.0
1131,2019-09-30T23:00:00.000Z,1.0,1.0,1.0
1132,2019-10-01T00:00:00.000Z,1.0,1.0,1.0
1133,2019-10-01T01:00:00.000Z,1.0,1.0,1.0
1134,2019-10-01T02:00:00.000Z,1.0,1.0,1.0
1135,2019-10-01T03:00:00.000Z,1.0,1.0,1.0
1136,2019-10-01T04:00:00.000Z,1.0,1.0,1.0
1137,2019-10-01T05:00:00.000Z,1.0,1.0,1.0
1138,2019-10-01T06:00:00.000Z,1.0,1.0,1.0
1139,2019-10-01T07:00:00.000Z,1.0,1.0,1.0
1140,2019-10-01T08:00:00.000Z,1.0,1.0,1.0
1141,2019-10-01T09:00:00.000Z,1.0,1.0,1.0
1142,2019-10-01T10:00:00.000Z,1.0,1.0,1.0
1143,2019-10-01T11:00:00.000Z,1.0,1.0,1.0
1144,2019-10-01T12:00:00.000Z,1.0,1.0,1.0
1145,2019-10-01T13:00:00.000Z,1.0,1.0,1.0
1146,2019-10-01T14:00:00.000Z,1.0,1.0,1.0
1147,2019-10-01T15:00:00.000Z,1.0,1.0,1.0
1148,2019-10-01T16:00:00.000Z,1.0,1.0,1.0
1149,2019-10-01T17:00:00.000Z,1.0,1.0,1.0
1150,2019-10-01T18:00:00.000Z,1.0,1.0,1.0
1151,2019-10-01T19:00:00.000Z,1.0,1.0,1.0
1152,2019-10-01T20:00:00.000Z,1.0,1.0,1.0
1153,2019-10-01T21:00:00.000Z,1.0,1.0,1.0
1154,2019-10-01T22:00:00.000Z,1.0,1.0,1.0
1155,2019-10-01T23:00:00.000Z,1.0,1.0,1.0
1156,2019-10-02T00:00:00.000Z,1.0,1.0,1.0
1157,2019-10-02T01:00:00.000Z,1.0,1.0,1.0
1158,2019-10-02T02:00:00.000Z,1.0,1.0,1.0
1159,2019-10-02T03:00:00.000Z,1.0,1.0,1.0
1160,2019-10-02T04:00:00.000Z,1.0,1.0,1.0
1161,2019-10-02T05:00:00.000Z,1.0,1.0,1.0
1162,2019-10-02T06:00:00.000Z,1.0,1.0,1.0
1163,2019-10-02T07:00:00.000Z,1.0,1.0,1.0
1164,2019-10-02T08:00:00.000Z,1.0,1.0,1.0
1165,2019-10-02T09:00:00.000Z,1.0,1.0,1.0
1166,2019-10-02T10:00:00.000Z,1.0,1.0,1.0
1167,2019-10-02T11:00:00.000Z,1.0,1.0,1.0
1168,2019-10-02T12:00:00.000Z,1.0,1.0,1.0
1169,2019-10-02T13:00:00.000Z,1.0,1.0,1.0
1170,2019-10-02T14:00:00.000Z,1.0,1.0,1.0
1171,2019-10-02T15:00:00.000Z,1.0,1.0,1.0
1172,2019-10-02T16:00:00.000Z,1.0,1.0,1.0
1173,2019-10-02T17:00:00.000Z,1.0,1.0,1.0
1174,2019-10-02T18:00:00.000Z,1.0,1.0,1.0
1175,2019-10-02T19:00:00.000Z,1.0,1.0,1.0
1176,2019-10-02T20:00:00.000Z,1.0,1.0,1.0
1177,2019-10-02T21:00:00.000Z,1.0,1.0,1.0
1178,2019-10-02T22:00:00.000Z,1.0,1.0,1.0
1179,2019-10-02T23:00:00.000Z,1.0,1.0,1.0
1180,2019-10-03T00:00:00.000Z,1.0,1.0,1.0
1181,2019-10-03T01:00:00.000Z,1.0,1.0,1.0
1182,2019-10-03T02:00:00.000Z,1.0,1.0,1.0
1183,2019-10-03T03:00:00.000Z,1.0,1.0,1.0
1184,2019-10-03T04:00:00.000Z,1.0,1.0,1.0
1185,2019-10-03T05:00:00.000Z,1.0,1.0,1.0
1186,2019-10-03T06:00:00.000Z,1.0,1.0,1.0
1187,2019-10-03T07:00:00.000Z,1.0,1.0,1.0
1188,2019-10-03T08:00:00.000Z,1.0,1.0,1.0
1189,2019-10-03T09:00:00.000Z,1.0,1.0,1.0
1190,2019-10-03T10:00:00.000Z,1.0,1.0,1.0
1191,2019-10-03T11:00:00.000Z,1.0,1.0,1.0
1192,2019-10-03T12:00:00.000Z,1.0,1.0,1.0
1193,2019-10-03T13:00:00.000Z,1.0,1.0,1.0
1194,2019-10-03T14:00:00.000Z,1.0,1.0,1.0
1195,2019-10-03T15:00:00.000Z,1.0,1.0,1.0
1196,2019-10-03T16:00:00.000Z,1.0,1.0,1.0
1197,2019-10-03T17:00:00.000Z,1.0,1.0,1.0
1198,2019-10-03T18:00:00.000Z,1.0,1.0,1.0
1199,2019-10-03T19:00:00.000Z,1.0,1.0,1.0
1200,2019-10-03T20:00:00.000Z,1.0,1.0,1.0
1201,2019-10-03T21:00:00.000Z,1.0,1.0,1.0
1202,2019-10-03T22:00:00.000Z,1.0,1.0,1.0
1203,2019-10-03T23:00:00.000Z,1.0,1.0,1.0
1204,2019-10-04T00:00:00.000Z,1.0,1.0,1.0
1205,2019-10-04T01:00:00.000Z,1.0,1.0,1.0
1206,2019-10-04T02:00:00.000Z,1.0,1.0,1.0
1207,2019-10-04T03:00:00.000Z,1.0,1.0,1.0
1208,2019-10-04T04:00:00.000Z,1.0,1.0,1.0
1209,2019-10-04T05:00:00.000Z,1.0,1.0,1.0
1210,2019-10-04T06:00:00.000Z,1.0,1.0,1.0
1211,2019-10-04T07:00:00.000Z,1.0,1.0,1.0
1212,2019-10-04T08:00:00.000Z,1.0,1.0,1.0
1213,2019-10-04T09:00:00.000Z,1.0,1.0,1.0
1214,2019-10-04T10:00:00.000Z,1.0,1.0,1.0
1215,2019-10-04T11:00:00.000Z,1.0,1.0,1.0
1216,2019-10-04T12:00:00.000Z,1.0,1.0,1.0
1217,2019-10-04T13:00:00.000Z,1.0,1.0,1.0
1218,2019-10-04T14:00:00.000Z,1.0,1.0,1.0
1219,2019-10-04T15:00:00.000Z,1.0,1.0,1.0
1220,2019-10-04T16:00:00.000Z,1.0,1.0,1.0
1221,2019-10-04T17:00:00.000Z,1.0,1.0,1.0
1222,2019-10-04T18:00:00.000Z,1.0,1.0,1.0
1223,2019-10-04T19:00:00.000Z,1.0,1.0,1.0
1224,2019-10-04T20:00:00.000Z,1.0,1.0,1.0
1225,2019-10-04T21:00:00.000Z,1.0,1.0,1.0
1226,2019-10-04T22:00:00.000Z,1.0,1.0,1.0
1227,2019-10-04T23:00:00.000Z,1.0,1.0,1.0
1228,2019-10-05T00:00:00.000Z,1.0,1.0,1.0
1229,2019-10-05T01:00:00.000Z,1.0,1.0,1.0
1230,2019-10-05T02:00:00.000Z,1.0,1.0,1.0
1231,2019-10-05T03:00:00.000Z,1.0,1.0,1.0
1232,2019-10-05T04:00:00.000Z,1.0,1.0,1.0
1233,2019-10-05T05:00:00.000Z,1.0,1.0,1.0
1234,2019-10-05T06:00:00.000Z,1.0,1.0,1.0
1235,2019-10-05T07:00:00.000Z,1.0,1.0,1.0
1236,2019-10-05T08:00:00.000Z,1.0,1.0,1.0
1237,2019-10-05T09:00:00.000Z,1.0,1.0,1.0
1238,2019-10-05T10:00:00.000Z,1.0,1.0,1.0
1239,2019-10-05T11:00:00.000Z,1.0,1.0,1.0
1240,2019-10-05T12:00:00.000Z,1.0,1.0,1.0
1241,2019-10-05T13:00:00.000Z,1.0,1.0,1.0
1242,2019-10-05T14:00:00.000Z,1.0,1.0,1.0
1243,2019-10-05T15:00:00.000Z,1.0,1.0,1.0
1244,2019-10-05T16:00:00.000Z,1.0,1.0,1.0
1245,2019-10-05T17:00:00.000Z,1.0,1.0,1.0
1246,2019-10-05T18:00:00.000Z,1.0,1.0,1.0
1247,2019-10-05T19:00:00.000Z,1.0,1.0,1.0
1248,2019-10-05T20:00:00.000Z,1.0,1.0,1.0
1249,2019-10-05T21:00:00.000Z,1.0,1.0,1.0
1250,2019-10-05T22:00:00.000Z,1.0,1.0,1.0
1251,2019-10-05T23:00:00.000Z,1.0,1.0,1.0
1252,2019-10-06T00:00:00.000Z,1.0,1.0,1.0
1253,2019-10-06T01:00:00.000Z,1.0,1.0,1.0
1254,2019-10-06T02:00:00.000Z,1.0,1.0,1.0
1255,2019-10-06T03:00:00.000Z,1.0,1.0,1.0
1256,2019-10-06T04:00:00.000Z,1.0,1.0,1.0
1257,2019-10-06T05:00:00.000Z,1.0,1.0,1.0
1258,2019-10-06T06:00:00.000Z,1.0,1.0,1.0
1259,2019-10-06T07:00:00.000Z,1.0,1.0,1.0
1260,2019-10-06T08:00:00.000Z,1.0,1.0,1.0
1261,2019-10-06T09:00:00.000Z,1.0,1.0,1.0
1262,2019-10-06T10:00:00.000Z,1.0,1.0,1.0
1263,2019-10-06T11:00:00.000Z,1.0,1.0,1.0
1264,2019-10-06T12:00:00.000Z,1.0,1.0,1.0
1265,2019-10-06T13:00:00.000Z,1.0,1.0,1.0
1266,2019-10-06T14:00:00.000Z,1.0,1.0,1.0
1267,2019-10-06T15:00:00.000Z,1.0,1.0,1.0
1268,2019-10-06T16:00:00.000Z,1.0,1.0,1.0
1269,2019-10-06T17:00:00.000Z,1.0,1.0,1.0
1270,2019-10-06T18:00:00.000Z,1.0,1.0,1.0
1271,2019-10-06T19:00:00.000Z,1.0,1.0,1.0
1272,2019-10-06T20:00:00.000Z,1.0,1.0,1.0
1273,2019-10-06T21:00:00.000Z,1.0,1.0,1.0
1274,2019-10-06T22:00:00.000Z,1.0,1.0,1.0
1275,2019-10-06T23:00:00.000Z,1.0,1.0,1.0
1276,2019-10-07T00:00:00.000Z,1.0,1.0,1.0
1277,2019-10-07T01:00:00.000Z,1.0,1.0,1.0
1278,2019-10-07T02:00:00.000Z,1.0,1.0,1.0
1279,2019-10-07T03:00:00.000Z,1.0,1.0,1.0
1280,2019-10-07T04:00:00.000Z,1.0,1.0,1.0
1281,2019-10-07T05:00:00.000Z,1.0,1.0,1.0
1282,2019-10-07T06:00:00.000Z,1.0,1.0,1.0
1283,2019-10-07T07:00:00.000Z,1.0,1.0,1.0
1284,2019-10-07T08:00:00.000Z,1.0,1.0,1.0
1285,2019-10-07T09:00:00.000Z,1.0,1.0,1.0
1286,2019-10-07T10:00:00.000Z,1.0,1.0,1.0
1287,2019-10-07T11:00:00.000Z,1.0,1.0,1.0
1288,2019-10-07T12:00:00.000Z,1.0,1.0,1.0
1289,2019-10-07T13:00:00.000Z,1.0,1.0,1.0
1290,2019-10-07T14:00:00.000Z,1.0,1.0,1.0
1291,2019-10-07T15:00:00.000Z,1.0,1.0,1.0
1292,2019-10-07T16:00:00.000Z,1.0,1.0,1.0
1293,2019-10-07T17:00:00.000Z,1.0,1.0,1.0
1294,2019-10-07T18:00:00.000Z,1.0,1.0,1.0
1295,2019-10-07T19:00:00.000Z,1.0,1.0,1.0
1296,2019-10-07T20:00:00.000Z,1.0,1.0,1.0
1297,2019-10-07T21:00:00.000Z,1.0,1.0,1.0
1298,2019-10-07T22:00:00.000Z,1.0,1.0,1.0
1299,2019-10-07T23:00:00.000Z,1.0,1.0,1.0
1300,2019-10-08T00:00:00.000Z,1.0,1.0,1.0
1301,2019-10-08T01:00:00.000Z,1.0,1.0,1.0
1302,2019-10-08T02:00:00.000Z,1.0,1.0,1.0
1303,2019-10-08T03:00:00.000Z,1.0,1.0,1.0
1304,2019-10-08T04:00:00.000Z,1.0,1.0,1.0
1305,2019-10-08T05:00:00.000Z,1.0,1.0,1.0
1306,2019-10-08T06:00:00.000Z,1.0,1.0,1.0
1307,2019-10-08T07:00:00.000Z,1.0,1.0,1.0
1308,2019-10-08T08:00:00.000Z,1.0,1.0,1.0
1309,2019-10-08T09:00:00.000Z,1.0,1.0,1.0
1310,2019-10-08T10:00:00.000Z,1.0,1.0,1.0
1311,2019-10-08T11:00:00.000Z,1.0,1.0,1.0
1312,2019-10-08T12:00:00.000Z,1.0,1.0,1.0
1313,2019-10-08T13:00:00.000Z,1.0,1.0,1.0
1314,2019-10-08T14:00:00.000Z,1.0,1.0,1.0
1315,2019-10-08T15:00:00.000Z,1.0,1.0,1.0
1316,2019-10-08T16:00:00.000Z,1.0,1.0,1.0
1317,2019-10-08T17:00:00.000Z,1.0,1.0,1.0
1318,2019-10-08T18:00:00.000Z,1.0,1.0,1.0
1319,2019-10-08T19:00:00.000Z,1.0,1.0,1.0
1320,2019-10-08T20:00:00.000Z,1.0,1.0,1.0
1321,2019-10-08T21:00:00.000Z,1.0,1.0,1.0
1322,2019-10-08T22:00:00.000Z,1.0,1.0,1.0
1323,2019-10-08T23:00:00.000Z,1.0,1.0,1.0
1324,2019-10-09T00:00:00.000Z,1.0,1.0,1.0
1325,2019-10-09T01:00:00.000Z,1.0,1.0,1.0
1326,2019-10-09T02:00:00.000Z,1.0,1.0,1.0
1327,2019-10-09T03:00:00.000Z,1.0,1.0,1.0
1328,2019-10-09T04:00:00.000Z,1.0,1.0,1.0
1329,2019-10-09T05:00:00.000Z,1.0,1.0,1.0
1330,2019-10-09T06:00:00.000Z,1.0,1.0,1.0
1331,2019-10-09T07:00:00.000Z,1.0,1.0,1.0
1332,2019-10-09T08:00:00.000Z,1.0,1.0,1.0
1333,2019-10-09T09:00:00.000Z,1.0,1.0,1.0
1334,2019-10-09T10:00:00.000Z,1.0,1.0,1.0
1335,2019-10-09T11:00:00.000Z,1.0,1.0,1.0
1336,2019-10-09T12:00:00.000Z,1.0,1.0,1.0
1337,2019-10-09T13:00:00.000Z,1.0,1.0,1.0
1338,2019-10-09T14:00:00.000Z,1.0,1.0,1.0
1339,2019-10-09T15:00:00.000Z,1.0,1.0,1.0
1340,2019-10-09T16:00:00.000Z,1.0,1.0,1.0
1341,2019-10-09T17:00:00.000Z,1.0,1.0,1.0
1342,2019-10-09T18:00:00.000Z,1.0,1.0,1.0
1343,2019-10-09T19:00:00.000Z,1.0,1.0,1.0
1344,2019-10-09T20:00:00.000Z,1.0,1.0,1.0
1345,2019-10-09T21:00:00.000Z,1.0,1.0,1.0
1346,2019-10-09T22:00:00.000Z,1.0,1.0,1.0
1347,2019-10-09T23:00:00.000Z,1.0,1.0,1.0
1348,2019-10-10T00:00:00.000Z,1.0,1.0,1.0
1349,2019-10-10T01:00:00.000Z,1.0,1.0,1.0
1350,2019-10-10T02:00:00.000Z,1.0,1.0,1.0
1351,2019-10-10T03:00:00.000Z,1.0,1.0,1.0
1352,2019-10-10T04:00:00.000Z,1.0,1.0,1.0
1353,2019-10-10T05:00:00.000Z,1.0,1.0,1.0
1354,2019-10-10T06:00:00.000Z,1.0,1.0,1.0
1355,2019-10-10T07:00:00.000Z,1.0,1.0,1.0
1356,2019-10-10T08:00:00.000Z,1.0,1.0,1.0
1357,2019-10-10T09:00:00.000Z,1.0,1.0,1.0
1358,2019-10-10T10:00:00.000Z,1.0,1.0,1.0
1359,2019-10-10T11:00:00.000Z,1.0,1.0,1.0
1360,2019-10-10T12:00:00.000Z,1.0,1.0,1.0
1361,2019-10-10T13:00:00.000Z,1.0,1.0,1.0
1362,2019-10-10T14:00:00.000Z,1.0,1.0,1.0
1363,2019-10-10T15:00:00.000Z,1.0,1.0,1.0
1364,2019-10-10T16:00:00.000Z,1.0,1.0,1.0
1365,2019-10-10T17:00:00.000Z,1.0,1.0,1.0
1366,2019-10-10T18:00:00.000Z,1.0,1.0,1.0
1367,2019-10-10T19:00:00.000Z,1.0,1.0,1.0
1368,2019-10-10T20:00:00.000Z,1.0,1.0,1.0
1369,2019-10-10T21:00:00.000Z,1.0,1.0,1.0
1370,2019-10-10T22:00:00.000Z,1.0,1.0,1.0
1371,2019-10-10T23:00:00.000Z,1.0,1.0,1.0
1372,2019-10-11T00:00:00.000Z,1.0,1.0,1.0
1373,2019-10-11T01:00:00.000Z,1.0,1.0,1.0
1374,2019-10-11T02:00:00.000Z,1.0,1.0,1.0
1375,2019-10-11T03:00:00.000Z,1.0,1.0,1.0
1376,2019-10-11T04:00:00.000Z,1.0,1.0,1.0
1377,2019-10-11T05:00:00.000Z,1.0,1.0,1.0
1378,2019-10-11T06:00:00.000Z,1.0,1.0,1.0
1379,2019-10-11T07:00:00.000Z,1.0,1.0,1.0
1380,2019-10-11T08:00:00.000Z,1.0,1.0,1.0
1381,2019-10-11T09:00:00.000Z,1.0,1.0,1.0
1382,2019-10-11T10:00:00.000Z,1.0,1.0,1.0
1383,2019-10-11T11:00:00.000Z,1.0,1.0,1.0
1384,2019-10-11T12:00:00.000Z,1.0,1.0,1.0
1385,2019-10-11T13:00:00.000Z,1.0,1.0,1.0
1386,2019-10-11T14:00:00.000Z,1.0,1.0,1.0
1387,2019-10-11T15:00:00.000Z,1.0,1.0,1.0
